From,Total_Value_IN
0xba25196ce20e4a7e9c79642b54964ff9d3ae0665,10.0
0x4b6534c94b72deef44e76b2b8700168c6ba1e096,10.0
0x4b5cc655be89f2186634a06ce39ee7c47ab8accd,10.0
0x4b5922abf25858d012d12bb1184e5d3d0b6d6be4,10.0
0x4b502a08bc54c05772b2c63469e366c2e78459ed,10.0
0xba50a95d271915f9765266e78d2ffa7d2015e1f5,10.0
0xba3e737ef7ceafe7b586cc9da55fe36029006edf,10.0
0xd676fd3aa9a4c1538215f5c4de26eea27ea30707,10.0
0xd67498da20bfaf3afacfc330c915cc2328de3e73,10.0
0xd6702fadf45db2d6e93fac4b31abfb718fe41fb6,10.0
0xd668724ffb32070b87361cb3533e461060ceff45,10.0
0xd6682d3998bde218b18c40e82e7483d2575f04ea,10.0
0xd691da39cd73da4feb1cb983266933e32987ffba,10.0
0xd683aab16d50a5b39e63666042b0ce8e74d962fb,10.0
0xd67b6c9e79abdb48731d18608a985a9c161da6bc,10.0
0x4b262b3b91dcf2c6583374aac060b311c5a20f5c,10.0
0x4b23450a5872fa69f1d8f82c578ada350105e441,10.0
0xfcd2e7cb4e0abe902218b4ebc901448f1805d752,10.0
0xfccee6e179701819656156b099fa2c84eea71c84,10.0
0xfccc2c1c137bce4812bc0e492c07e3b95d11180f,10.0
0xa4688f8a3734dc481705478632df4f1efa314c7e,10.0
0xa445486598b979981a9bb6063af72c2033d0d332,10.0
0xacc65b3cd8c09c5b51ca2b849500967c6bc2a456,10.0
0x05e8074088797c1f9057febf374deee0bc38e894,10.0
0x83b4e1a0d4cdfbe277c0d0c338cfeff0a674ab74,10.0
0x83abd57d26c2d022781ea7114f9d6fa9c7821356,10.0
0xacc0510050324976d323075f0efe7ecd04e3f220,10.0
0xd6d1f7d02dc643b1ff4a4b95f189bfddbf0573f5,10.0
0x83d72df8c0f2182f3b3a741064ce1847f0eb21ff,10.0
0x83d60fbc955a25fc10e254aae994017011bf542e,10.0
0x83cc1b71154ffd46e7ef1f1da2ef9218f876b6f5,10.0
0xa487729a0b597315b14917ffdfad17bc6a43a4e1,10.0
0x4b1c9c97981312069476d58dab5ce7c8d1870da0,10.0
0x4b0dcd4d940f8ccc2ba5cca8ba9d22666d1cc8ba,10.0
0x83f4b5653c03c5d17642f2132d5484b215cc410d,10.0
0x83ea332992b59c141060498542c669fb31a30adb,10.0
0x83dedbb4d75df6ea216ccf3af93a7995f3ae46d1,10.0
0x83deb18dc5574df9558abf719b7e109fe050560e,10.0
0xd730c4eb411d9f77918ac29d1762c1b9b03a68cc,10.0
0xd71a1bcb346bc7eeb3125c97c76ed5287d707860,10.0
0xd719e5d7b247e5579f0f61b8e68d6349b913a749,10.0
0xd70fda4a28ba5ebfed5e0d192def4272f4a55628,10.0
0x4adde10be032586eee5ee93f178700b21c79dff6,10.0
0x4b3a2a3f8f4004e30d686e089027e73e4d90e7f0,10.0
0x4b2de0cbd1301c7155515dec509cb97c3b9ae77c,10.0
0x4b2c92ad199bf6d3d97279852b1bbaa6e945d9b4,10.0
0xd6f9bf1a7f816fd8646bc550fd86966e5ea4b2c3,10.0
0xd76be5cd9aac57eeb1ad1ed6b44fb3772bfc5186,10.0
0x4ad0a92f9393e3afb1f7e49e7e8e70121a179300,10.0
0x4acb86310ede5d21c75dedb87e3dfbf67bb464d6,10.0
0x840e9f11a37e96e3b5c4b7f7a9925c21583e882e,10.0
0x8408a33e7281d7481da15e9dd1ed39f426cbbf07,10.0
0x83fe30a4c0f4e10a09c35cc298e8e0976010edd0,10.0
0x4abff764a8bef7799d51105c71d74f2a34a622b9,10.0
0x4abda3612d4ebe11d2880d19ec7c36c2cf05fae8,10.0
0x4ab5112d8714af8dbd09cd8051f772347c25d642,10.0
0x4a95a50ead7efcbbca651a56ec271367a07c29c4,10.0
0x4a8e43b660b716c8466c9115bcf4993667d61026,10.0
0x4a8d75a66a417862cc11f49ee42bb461cf0d1760,10.0
0x4a77b00ac0fae3984596cf6a9bf4f32a2071e2b3,10.0
0x841d353aa1625b21dcbb34cc4c6e9da6d2442357,10.0
0x05d447183b6a537610a3672b7466f74a307f3246,10.0
0xfcffdec27e24863e9bbc2c53dc70c94e392ddbdc,10.0
0xab7395185c6c62ae68d907330e36888d67f7c503,10.0
0xab69d07455b27b56be9d0c3219a13c5be4149444,10.0
0x12d2bb8a7ec656762af19e779666a6ef89b68845,10.0
0x12c87beb2e2112ba09aa386d248950655a08f077,10.0
0x12b14b369ce3847fdf9fa1d0a971432df84fa891,10.0
0x12a95a4741c718db341bf25ab2f1945bf9992098,10.0
0xd751519c261111acecf02cfd3a50497b226bb9f4,10.0
0xd7417576cd572861df6fda5fa98c1123e366269f,10.0
0xd7349a589500e3850eeab702370a19b1beea38be,10.0
0xd733f37b6c3ab2a3aeffaf403db278c3add16dff,10.0
0xd73232e4f5015b38d17ebc8e29021576bd5da02e,10.0
0x4a56ba75a5efd0ef34bbd1523c95ddda5c0607ee,10.0
0xd78bbb8688ca82a636a748cedbc3ed2df657259a,10.0
0x84255f3974bcad9d01fa2ffdb524121f3626304c,10.0
0x842004c01710cba929c8cb4b2b56bf4bdf64de28,10.0
0x841ffb65593e317835c7fe897f80ddc6cdd8455d,10.0
0xacbd741b8eed0cb12830977898c08d87512adcf1,10.0
0x846f524c261674097899aaa047f3ebba9118236f,10.0
0x846df6f91c8e4244fe78a33d8ea312392fad1456,10.0
0x8468a4b7a724c43ed5c4d43bbd5281ec94707d95,10.0
0x8465540f15412c69820dd35919c2524921fd60e0,10.0
0x8464f9a0307ba7da8244ce4cc6f27a4e2f0c757e,10.0
0x841cd1ac96559e364c491bce1c13b03256a2afd5,10.0
0xba05fa4f86e4b33d7d75f3804ce29ff9c9227c38,10.0
0x9e984133e7c1cca7f2e9d22c58517b52d439df47,10.0
0xab599ea334a31633cf2b4419b1c813da5109d50c,10.0
0x1315044ab1a11d1b9d794152c3c7902ede762c2e,10.0
0xf5c81898e257123c035168298c9fd1492edb2cd0,10.0
0xf5bd69eeb7ad7622f23bd54478998f59dd5e6e6c,10.0
0xf5b220d782680a2a151c8ea6f70f01cc7e9f451e,10.0
0x9e59ea877e5adb95cf6a82618a910f855568d6ff,10.0
0xab741f93d304ba55dde8b107c1945dfbf2868628,10.0
0x756ce03945d2c91e67a573ee2745aa300b92a52b,10.0
0xf224e2995b43b970fccfc15a6477edbd239d8ba2,10.0
0xc0e9ab37e540dd309aa8f37dededaf092bafa209,10.0
0xc0e1754cb7cbe4e3bb23b7c701643a46851559a5,10.0
0x69457e3a4024ab2d6a986f806661b4e49c70ccc0,10.0
0x69438770cbf6bb7e0654cdc8fa3ddf23736dd032,10.0
0x694163ca397044b59e04aa384b0a013acb815d6b,10.0
0x691e1d2ef45d52c7ca946638b1400933592330a6,10.0
0xc74fcc120dc57387c0ee4972b5c39be139375efc,10.0
0xd76040b01fa18843f8983dbb1b40d3a64b5b771a,10.0
0x4a49ac12faf25f80eb614655050270bee7670b04,10.0
0x4a347276e908b40dac4b06ed3b3c3bbb2266a947,10.0
0x4a313ccc4320a983c037bf7b72c096e401972e2d,10.0
0xd793255eaab1c39c8a0fc1bfe6a323051e2fb1ac,10.0
0x19cd6c58e745618f5bf180902cf61012bc4f3933,10.0
0xd7c7cdf26b0d05b0a3cae40f6078ff7c9f6d9578,10.0
0x84627083ad82cf2b57497ccbc7345931db25140b,10.0
0x19c812dfc372d5e7de62baff9d7af690ca748c3b,10.0
0x49db499e1555380e0ad02a463cc557087851017f,10.0
0x19c17b558364ca81139d1ac8b7c32ac2e1ce5671,10.0
0x063bb3f38905324c99f6b147de9f195c38734f1d,10.0
0xa83fbae55302e56f98ebacea660e35f2ddcebd74,10.0
0xa4261d4361b12fb506f059a0d2da78a2e1d91aa0,10.0
0xa422e31fed020afc0d06414fcd130720946d1487,10.0
0xa41f3be8f4629bd371fbd71e118c5a330211131c,10.0
0x0638532162afa641cd15f7404a56a90b66d403b0,10.0
0x060f2be8db19da832fc49c61912ee455235da17f,10.0
0xc73b6fc0d825084a66da774e730c86b65f967616,10.0
0x19b76c6bfb2e87e508ca5cda8004d275bd962945,10.0
0x756f7c8ef51e8e9da31bc6f40ec3e004dc90358c,10.0
0x756f3318fa0122a3f888000c62c1cb1bd2f5241f,10.0
0x756da2adc843a8e592430f37cb1bf6f1d1747319,10.0
0xd83242604d1f638107646f9625b2c1f6c39746b0,10.0
0xd82b98489b1841f941bb4da36322f455d0f4abc5,10.0
0xb9e396b7002d458b1c8cd25533ae3f46be1743f2,10.0
0x05f91f4aa140aed3233815673431a49b571b2903,10.0
0xfcef68a31be47e2e126cb3a21c050b52331371b3,10.0
0xfcebcf5c9af36977035bd79273f69e27dd54d308,10.0
0xfce51df57d2703162a9c8e844906c034f59f3161,10.0
0xb9fa85daec86732a9414d656d9581dce3112ca12,10.0
0xb9f5bd77dfd1da3e0d0e7c4da0495c21e68d400e,10.0
0x8474c5a58900b6f7c4713e77728eda4e981725fd,10.0
0x49af874e15f8bf38f97f4f226f971c0f41f8f7e4,10.0
0x49af5fbff91f220c7661a0ce6d321f4bdbd33897,10.0
0x49a2dcc237a65cc1f412ed47e0594602f6141936,10.0
0xd7ece5b661bd4f93c6b1869b18d45abde20470ce,10.0
0xd7e177a98155663289a69becef49c034242737bf,10.0
0x49969502f29a9b7d742361c7b42c08a3b607a61f,10.0
0xfcad414c71d6338bc53abe76507bdb5bcd094ab1,10.0
0xa41cf81677df4b26b4373f69c784e3947cfe084c,10.0
0xa4152b916c77614a46843263cf4f093820d386bd,10.0
0xa6cfa00a5ed1c1ad767cf86fd612f6d2bdfbf078,10.0
0xa40f34b10d317320db4856e159c366819af8119b,10.0
0x06b67d7bbc424166180c2522658b9d8078e9e8b9,10.0
0x069a309aa603d0b0c075171f937be5f7df01ae49,10.0
0x84bb52073273aba51924e7d665cd063c1d1f1b2c,10.0
0x849de90fb04846a688492e08dc518ecf55c6ff1a,10.0
0x8499fcea9eb5dccd9b4155885ba00102f5cfae1e,10.0
0x84925ae46b8dab80b256a6d96e9b3dd0534f670e,10.0
0x498f75287f9318f1e0a6acc6b1642f0cedd8c5d8,10.0
0xd81a19b8b3be4912018b32ad634c0ca873f45189,10.0
0xd8104706b61e2efa748de67360aefd426764fd4c,10.0
0xd80a7a6dea0a35af39ff1a9dd578e71c0b518a29,10.0
0xd841f9d01666bc776c4c39f4f14bd5a03f213bd4,10.0
0x065ac9e6831b639955c4f233a80bfdc39ea26209,10.0
0x065572bab4ea3c5e3a39bd09fb0e4420ff45eee7,10.0
0x84f15eef55e50f0f9b983f0cb0e30531883351a4,10.0
0xa64a417efe53a13d6d68905c0832da56cfc95b41,10.0
0x84e5a9f152f02e9d118ce84bb5ddec8e5e850b1d,10.0
0x84d9f9c15a8c354070418a74beed1c3ddc694304,10.0
0x84d99ef0f45a7d16a61f83955cc3147ffaea9a3a,10.0
0xa64991c4c3f765f197e0ddb3507291f43ea46e5b,10.0
0x491ee8eea44a68692e191fbebe6f2cfbcda96585,10.0
0xb9da7201bd831ee9b88085d5c4bb4d3929e4619b,10.0
0xb9d1fb123c779b47269280d0e152ac32e40b1177,10.0
0xb9cd20ad137ea5461007d28bef26433480d300d6,10.0
0x49585a1a6561271a3b795cea11832e82ab3f4b09,10.0
0x49382d4af53795450cc90b93336714df58341a49,10.0
0x493374100e511b1b091fa5bace1929dc154fee80,10.0
0xd85a5f31170ccdfadebb6bb2d09ad10a598afd0c,10.0
0x484ba849c63d424d5bb9852a637514bed4095574,10.0
0x8559817a286ce4d2a16ea51e3d32438d89e6b15d,10.0
0xd87c38299a7449db71a49d3402a6e9a725336995,10.0
0xd870b0393bc6ce0b2ce67d2b2c290bc06dd28da1,10.0
0x4906c88b4098ae81881767fd494151a0fbfbe59c,10.0
0x48fb1f004414c57bb57b90aeb5d65ac43bbb6e58,10.0
0x48f0d3906b983d6b3376a29e12805006b53e47ce,10.0
0x017336f7c86188c68eeff900118704e10195794d,10.0
0x85340a6a5eefb123af7dda2f91f794a7a2d98908,10.0
0x48e674144dbd544c358ddad8a5e4eaa7fda2302d,10.0
0x48e12202e4516daae6b16b3bfd50bdf5e5a33fe9,10.0
0x48d4a9a73dd034dc137ed55da250c362dd2e5994,10.0
0x48ced656ec5400ae2d043f8dbc4db900768c6f25,10.0
0x48b6c26d9b0b2d50288cdb201c6a2c030ce28b60,10.0
0xfcb75ce305eb37ae8797238aac999959b634dc6c,10.0
0x0683e1da7859dec7f9e1c90986d6e4bffe31b8d1,10.0
0x70cb64fc8a03a979edd1bddc2801a763ad108a9b,10.0
0xc35510b0d10f4205e9b5b7e32c41957346ccc069,10.0
0xa6fda8e8c906cab4c926e1f9fa36b7cd19daab5b,10.0
0x70b29e5dbf153a8607ed3e641c6600ff009058dd,10.0
0x70a5f87add633b8a22f7bb703bde2861d7cabfc3,10.0
0x7093f8979a945bcdc52284027929defa99977671,10.0
0x4899b9244c20b9718bd99e8aa12f7ca49eac361b,10.0
0x85511eb52e17c014a8665ed98b9ea79d4f2e30e2,10.0
0x85487531b128c9fcd7bfcdcef04bc0395c0ae5ac,10.0
0x487abd2fd1a964f329c8dfbb70fe559328ce0870,10.0
0x48778011be66236f8e7fb9933496167852004668,10.0
0x4875afcf0690ed1e9f99125bc8b08cf827e554de,10.0
0xd8c13013b20ea67e431882c1cecb3b0e8e48d1b8,10.0
0x486f5cdab04f8f34344dbaba35f5491d1c428c2d,10.0
0x485bdd93173344e9194140345bd3338c8ddd8eb3,10.0
0x4854f8d21d3ebbdc2c3a66eb454eab15ead25192,10.0
0xd8d2c4f641bc653d861c92a00bb28c6f1749f6be,10.0
0xd8d1fb6f3a4968e74f1ae986fbcf886dfcb371eb,10.0
0x47f620e28d6dca8e55a9663b76e5c98798b2eee7,10.0
0x47f50ef25c476d360e31f34af1711ef2c11752c6,10.0
0x47f151d870e3c6712f0f4fcec3de38455ca9c181,10.0
0x47ea96e52aba52297c36ba9901a64defede976c3,10.0
0x48a092acda61bc1496bd0d4e805271c722270473,10.0
0xf5eb142912b11a17be0be3e80b1a4c82e07184c9,10.0
0xf5e7e6c1284fd0f21e00daea621ae202e68fa7a0,10.0
0x72351fda8461f90d91fb75e770389d5d19c46395,10.0
0x722e9f65a9a1eb13b07d93c050bad36f42f08237,10.0
0x721e55c75caa148d096d499551ef8383f74e6e00,10.0
0x70de60424b4eaf340c2d983f3c29a91ef34124ea,10.0
0x70d8f0c822c45de377f2afeef4c9195678580631,10.0
0xc2e6c8b196ec23a534ed34731ad47d1268091c89,10.0
0x70d404b29e34fa085b0b30ff2ef1437f6967f4a9,10.0
0xd90668e94ea31538408a5874db5ccc41cf4cc54b,10.0
0xd8f727800f4a18b1d975a118a0894d68412fd792,10.0
0xd8ed830e33859af668bf4bf1550dfe4cc9984157,10.0
0x47d1c8f32b0bd90f26b978e2b94a3dc3c00969c1,10.0
0x47c2668f3f0e85abb6dceda02c9049eb804a1b79,10.0
0x47b8c60011f45ca07e0e8078a2ef3807f9eb3acc,10.0
0x47b5d82cb6eb2685c28885bfa0e25511f15e3f75,10.0
0xb9c551637056d976fa8292a62b345bf59b2b4bb3,10.0
0xb9ad45a418a1c124efd644895b61c38fa03f814f,10.0
0xb9a708c67e2e13035a5feb0f1a2f9e3b625ebd62,10.0
0xb9a13e82e5155d274da0ac2f1c3dc25a52aff658,10.0
0x4845ae6ad269fb18e079bf62ed91d473761ddd41,10.0
0x4839460f05b2a8fc1b615e0523ebc46efba75420,10.0
0x483210d84df081650efb4b5604fcdb4fa2b051ff,10.0
0x482a37bbc60bacef3a96df19f70bc43eacb32e6d,10.0
0xd8e177792a8c8ba6767d3e274e2735120a44e4a1,10.0
0x6994da42851aa9b2132d4ed8d02bac8421767524,10.0
0x7556129f39dc7ba514bfa2b5e322b220fbfdcad7,10.0
0x754cf0a6970802f88a556f94d71f128957f31322,10.0
0xc11e176304535d71765ae12cf105c88dc0e908e3,10.0
0x698e642377f7752ddf9fa2d3345a816ecd4c8ca9,10.0
0x698d17bd39528769f22ca0f6c0805d2f42a84669,10.0
0x6986470a9eeaedd1791ed374b0851028a7a933d5,10.0
0x69822e87da5c04d4de89bdd451d1be1b6a62f449,10.0
0x697f7df70b9440b66c59a3ea891e25cc832289c0,10.0
0x6976550205b5b3d7cf55969ec2c42771268142a7,10.0
0x47e2687c7ca0188679e9fba48158e7acfae03a20,10.0
0x47dc9b4853525c63bc1f12e67504782cccd8a51d,10.0
0x85747b98285e55586bf0191c74bcd2521189e1e0,10.0
0x8571c86075d308111b3538ccb97afdd681189f31,10.0
0x47d4f20ae83bcd350105f199f900e6e6104dab6a,10.0
0xd9087169c7788a6598793ce387c50a10603cde8b,10.0
0x47b18cdcc4205bcada65afefb7fdd294fb043d05,10.0
0xb992294e3121f5dd8ec519e9361da284485d1aca,10.0
0xb989e75c934c0471a009e988dc4735b983260ac8,10.0
0x47ab1160ab9a3fb766dd72bf43ab776fdff47a16,10.0
0xd91a59e45ebb5179bea3901ea504ed2fb099f62d,10.0
0xa6ea71097914f09e68577838cf362a8bf1f9fa3d,10.0
0x479c674c4252c4f1e1ea3acf0bcf211857b8235c,10.0
0x477843987cd5d3bb803d00010fd263b8210f65b7,10.0
0x47558e5dafe7545fbaddfda15ef034dc6567f5ee,10.0
0xa6e09437d85160983e9e6783b791c0d65950aab8,10.0
0x4740fa6b32c5b41ebbf631fe1af41e6fff6e2388,10.0
0x47324b578c39fe449985eedf1aa11f7d61cba778,10.0
0x472b100052f967598b2cb54a346bfaeee7225253,10.0
0x85b606ece20ac13fed9444924aedaeb070d7941f,10.0
0x699e55b551ee56b982465940ab514d675f2b9e8e,10.0
0x699ae3ff896b6d3e401f97e107418f15cde20c91,10.0
0xa401a2518c4047cae23bf34a9526690c7c403a94,10.0
0xa3f343ba4062d4840a86deaf9babf0e1a0d30e0e,10.0
0x06e57a441c4143883f1de51a3463b4e7f0971fc8,10.0
0x85b10003cfe02dcdb21aea07cf599faeb0d60509,10.0
0x85af309f57ace4425080fdf1f03d0bca013d4932,10.0
0x85a225c0607d7ac67decc751a28c4acd47d63314,10.0
0xd9479f91a5b6371365ae5d61af1d992b2f7dc2dc,10.0
0xd9420bf7f881a9a0c2680b7eb7414d2d7f6a3592,10.0
0xd939b2d61a69c499762464e4548be04615326a21,10.0
0xd9339ba575fb23a429eaadbc76e622654b9433e8,10.0
0x47165c0ac84d8398e78df341cc36451498c27c7f,10.0
0xa6d74b754a93bb23a4e995a2f42f143ba197f521,10.0
0xd957dc011028f0a9ef1030b939a1fa4940e6a9b4,10.0
0xd94a1877d85eab3de96d5d2a1d71c97375b7f1d5,10.0
0xb94cdd2f9cfd41d82478e5633705794a61f32448,10.0
0x85caa2b28499e1e52931016d485a052e10d11fa8,10.0
0xfc6d4d8b0ea1bf18a12761e7fbcfbeb9caf69f4c,10.0
0x06cb1bac771838d291c52aab8148c64b7af1938c,10.0
0x46d16043787900f49bc5392eb92e678ce171d34f,10.0
0x46ba608a557dda3a89ded245fc180bdc6d00c2ba,10.0
0xd9893ac28d97416ea7e209e4f7e7eba3ffa1abb2,10.0
0xd9891134fc10ba5a55524866ddcea5f20b6e4a4d,10.0
0x4699cd4edb02bd300b57da29519d8741e67f8fed,10.0
0x4693f13dc6cd1d950982e59071a4443b8775b6e7,10.0
0x468cac35f8f188d65d0ccfed71455d28cd3f22b6,10.0
0x85c5489f74fe5000ff0701535d9ec8ef49dfe704,10.0
0x46eaadc8f2199463db26d1797131900575f0d264,10.0
0xd98469ea25609327e8aa545dd792757f8637ac79,10.0
0xd9616834cdbb8e1142a4adf1a30d46f26e6bcb0e,10.0
0x46e91d850123a2a5b84d5100fae36a55c6c245b9,10.0
0xa865dff7c878c50e0cd42616b0a1386c917c32cf,10.0
0xa404c9676d58b08119d431493eeb963139a36bcf,10.0
0x1333be3f438607fed776b23baec4a506f218a1ad,10.0
0x132fabbd6ec69831bf9c7494ab063b6f47e37edb,10.0
0xf5a1179ea4d3580a483c6f35dde0e82aee549990,10.0
0xf59f140adc218c0c36d66113fa00d78a67b5f60d,10.0
0xf59918efbe1cbc56797694bc49f99f06c2ee7fa2,10.0
0x131fabaf89b0184c92d23723ef518bf4e1acf172,10.0
0x13aa28555716bd8d5fce7d9c7e571c13a204c974,10.0
0x13a37fea8b4a55d7e9bd7b61ac80dda496f9ec56,10.0
0x465dca9995d6c2a81a9be80fbced5a770dee3dae,10.0
0x465bafac3c5c623a46a67c7a440a81d596da11a8,10.0
0xd9cbf7d9d824408082cd72bb384cbb935831c7b7,10.0
0xd9c355526d81f9435986da8c8bf92379f80ad6fc,10.0
0xd9c0cc6565d80f3a7aee81ffcb2ff96fbb47ddf2,10.0
0xffc9bcf57d08bfd892e495eeb2bd8dc6d2795b7a,10.0
0x8659044ea27ad1b91502bfe360075267148928ca,10.0
0x864bfc451bb70506f6a91bc9d7bd48e69ba4b7f2,10.0
0xd9de5f7b050b33bf3819ec04002691738fa4c1c2,10.0
0xd9d93dd5a0a3c9fd2fc32b32cb90dda4ebc4f868,10.0
0x86635fa4a999c093b1e86bc610f20b92d0ed9557,10.0
0x4688aed7f1fcd3a94e056edf43b9875cc0f2de5b,10.0
0x4683923473f87b21f938cc6721bad2432197a4ba,10.0
0x4682656544a7978b5c1e040b56227cffcb03b401,10.0
0x467da46112005ac4c30826014ab8a565b4e5038c,10.0
0x467c1673b79c5f942b1f7343e8ba91798176b10a,10.0
0x466cefa682f8ebf7b6f7ae9c724195ec43f31ebb,10.0
0x1369297f531e98d9d5e3b01e1196b9af2fbf19e5,10.0
0x1368d37e97d31b5bebdf4d2665e45704f2fdf426,10.0
0x135e63773c84e67b910c55dac01c87a7842712b6,10.0
0x9e523c1ddcec33c01ee8bb3af48b10f88376ea43,10.0
0x9e4aa9bb07422aba3905a72d7811366b601e543e,10.0
0x9e4431456cf41a0fa752a7ecd2188b841d927ebc,10.0
0x9e353fbdc3ec7290290bda31a8001cb609858adf,10.0
0xd9f3aa7d05788f00deecd5dae3caee7b001bef2c,10.0
0x45d89c7299edf8f7c10575f806ad4bc7b73b5653,10.0
0x45d5f29911ac6f32ab33ee9cf1357e495cbaf74e,10.0
0x45c90f2e22dcfe4b371ffb1be3f0142c2744ae04,10.0
0x45bf64fc90f65ee4ecc47c1b00b8f2fa797e7100,10.0
0xda05dbf0260a984c8bf460307c3599c4d80badd8,10.0
0x8687ffacf9d2fa38d7908bfe9edff62ea65081fe,10.0
0x867f78a010ac5ce2697b5e6605ae5ebb11fb2a0a,10.0
0xffc6f9f72fbcbc4ed454ba11b861d336d85ef843,10.0
0x864263449fec140702d0b094d0b2c21f4126f7ea,10.0
0xb94c3941df43097563bd922465d03acf1d0e74c0,10.0
0xb943e534ccb68a976bfa9007ad6705c76da81ec6,10.0
0x464b46a08cd5c1e7b86794a3541169c9cab77a02,10.0
0x46247b3ce728b1429c0b87c76a001598407d79f9,10.0
0x45f6b376d5607632be12902fa0714f27a821418e,10.0
0x45f5f64a29139bd9befa118a34fe402e646fdda0,10.0
0x45930688214eada0631253851f40d9e9e58e92ff,10.0
0x458809e658ee9ef75dd950fc0576f3f9d4d65b05,10.0
0x457858731e316e11e4e7c08e5e4d847cb35e4dfc,10.0
0xda2871efdba4303e5c291400ec67a9da9e7c6bd7,10.0
0xda22aa76dd65231ded2148c9af82e17a9e03ce11,10.0
0xda201c12a619dfd55637101ce6258eeae3f59629,10.0
0x86ae44963455633c580f35776d1f11a8e75f0bad,10.0
0xffb85795285a2f3c8467889e448ce39bc7ce7901,10.0
0x869ea59a9abc34b996700c042f3faf2039b582d4,10.0
0x8693e2f580651afafbc0fbce5fedc9aea96d29ab,10.0
0x8690aaed0aa91d362737ddab57db28e0ba14b219,10.0
0x456ef2c30eca3967b0f1ff27604fc68cbb9799aa,10.0
0x866280c8c39dac4349349d048faa7c51be16c2b2,10.0
0xb923eddd85bbf7822578b117b54cf4b40583af3d,10.0
0xb911cb7a3ff1b7428d54a8d7ba32276fed537e60,10.0
0x45e9c097d960921ff60e1dd383cca9a614989fb3,10.0
0x69a085e31c1f22d5b85a589391c4569ff8229cf7,10.0
0x455d0f7252261fe4ebe2a6fb82bd35cf58d8891c,10.0
0x454d360b0ccfb7c6a849ddfd8aed67a8a32350db,10.0
0x4540856f82b6e23a26bc2e39c4aef3cd418f1842,10.0
0x45401c00abfbefc9c7706e61cd4df53051ef5de3,10.0
0x45382b9df55fb13adea38b31c3d11b6cda54f60e,10.0
0x45349f174ff8766405d9bd09748eea37c663d56e,10.0
0x44f95cfcdb35c54d1300c7eea28879370ba8f0b6,10.0
0xa88697d2adedecf847713764ab55b629ed7789cc,10.0
0xa8841a0c7345d1b1f3c1d182b1de92cf342aad48,10.0
0xa8836881dcace8bf1daac141a3dabd9a4884dbfb,10.0
0xa87a4eef4e6b7fcc6f2282f4c04f805aaebc7b7d,10.0
0x076de9f3acd4e8ddb21c766d0ff4e244a2808226,10.0
0x075e49e4ef6dca289583664f570945a480e29ab4,10.0
0x075a783c71592dc125056a23d35cc538305c06ff,10.0
0x45ac2c8912a4c1b987a599e9191bd2fb71bd1140,10.0
0x86c1bc86c1db4dd05b7f13fcbb53e4960a322d94,10.0
0xb8fc6fd16ab5f3b6652c6580c8b6208ddbd8b8a5,10.0
0x86afe0fadd92283f31b438e15123a9fe13b8aa0d,10.0
0x44e87732ae803de71bf2d3bac07379ea6b6ab617,10.0
0xc6c22f051cafe20d8d049d1f7e14c01ce8b824d4,10.0
0x69fde874c076516e32d04041c6fbc42b81cf072c,10.0
0x69f6365a57bda4dc415414892f1a5f552da68ce2,10.0
0x69e9e9991e838fa42080b7a002cce7cdb7f87a89,10.0
0x69ca07c68c4483dbc21e9fe9d98f6fce5f3c42f4,10.0
0xc109da684c614dc220560563ecd868fd7809513e,10.0
0x7537c10efc644d190b49b4819be9eaa70a31485d,10.0
0x751ba8658e6f8b47c156ba23632bc92d51a35014,10.0
0x69bc1e3cc7987b5b9ae78efd04954f9fe078389c,10.0
0xc71c57d21724221d4b967182ff34d2de78cc4160,10.0
0xc71542f22707d352bab71ebbfc2bc6564ba69847,10.0
0x69b38da50a977dc61c7571c9dc8192ea1a884dcb,10.0
0xf57a3880ab562ce2937801d4dbbe7d91e8559183,10.0
0x1377cb69af6cdd1b22392d9bd831627cf12d88c1,10.0
0x136fb47e455dfb5458c5c641c1ccb33cfab70cb3,10.0
0x136a1a7b859fc0888bcddc3397803051423beea1,10.0
0x0eeb4dd1b3fe9bd8e7cdf9781a3213b5956fd906,10.0
0x0ee8c17af322d08504c35c0cf46c8c91a4ae091b,10.0
0x86deee69719e9df65a66b6ece6d95ef45fc2118c,10.0
0x86c381180675fae9ede412394d8d7b1edaee7f96,10.0
0x44afc2909b92ffe270fbc8d56e27ad430c3c715e,10.0
0x44aad8dce94cdbd10b650b3417435b03d33acc6c,10.0
0x449b2f27daca29f848259287d68aa01e85e16016,10.0
0x449085dd9bd9e04dc98dc6310dda3ca7b4792314,10.0
0x07525e8e9e153387aa57f761b5256aee460ede53,10.0
0x074b7a1ba7d31a5ce782952b6b052daa3e822368,10.0
0x0746a3a20e7968baafeb7ec1ca89f7a53381ff94,10.0
0xda4ffce94d018543ef25a922907484c5046324f6,10.0
0x87180ec01780ef48f9a581ee22ea8651357a464a,10.0
0x44c67ca57ce5d47881c5868ac7a7c6e4603fce48,10.0
0x44b96c8b52cd98f3313c073bef3d22bc1a9dc606,10.0
0x44b57ef2a7e7f33bb734e1181ab19fc2d2a571f0,10.0
0xda8f8b1ff6ee32fb258cdc2b2cc3c33d56c6dabd,10.0
0xda7eb8e1b2adc58a84be474dad972f203d9e05a5,10.0
0xda743d7cfe3040a6bbeda4d76da21c6babf66222,10.0
0xda5f21568eb5a7b2bd6b6e6d7478908f2c799381,10.0
